run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_layout	library_strategy	library_source	read_count	base_count	center_name	experiment_title	fastq_bytes	fastq_md5	fastq_ftp	sample_alias
SRR5949403	PRJNA398089	SAMN07526515	SRX3108209	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	1699640	306587555	SUB2966925	Illumina HiSeq 2000 sequencing: HSM5MD6A stool MTX	61597540;84129381	2dfe6c1bf4921b4f4660007f05c0b849;dd18a5f3dc2d40ac511776894cd28390	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5949403/SRR5949403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5949403/SRR5949403_2.fastq.gz	H4017C1_MTX
SRR6180650	PRJNA398089	SAMN07793781	SRX3291174	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	8329	1315982		Illumina HiSeq 2000 sequencing: Stool sample M2047C3 MVX	483796;472288	1b7739812d908e3201ee5678edf06c34;c98af031bc0273f999afcde7887054f7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180650/SRR6180650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180650/SRR6180650_2.fastq.gz	M2047C3_MVX
SRR6180651	PRJNA398089	SAMN07793782	SRX3291173	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	53589	8467062		Illumina HiSeq 2000 sequencing: Stool sample H4007C16 MVX	3104397;3024689	6612fb6ddffd203d672ee59b80cee433;6e7b2ed39c482e1654d096a409a17d81	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180651/SRR6180651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180651/SRR6180651_2.fastq.gz	H4007C16_MVX
SRR5949404	PRJNA398089	SAMN07526892	SRX3108208	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	11662840	2143750620	SUB2966925	Illumina HiSeq 2000 sequencing: MSM9VZEU stool MTX	438456536;529715181	72c3c38049f5fd8ae445a1ba047fbb8b;5215972f76d8721f807af390ac66b7e9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5949404/SRR5949404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5949404/SRR5949404_2.fastq.gz	C3031C10_MTX
SRR5949405	PRJNA398089	SAMN07526513	SRX3108207	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	7366992	1359308745	SUB2966925	Illumina HiSeq 2000 sequencing: CSM5MCX3 stool MTX	292034241;350391660	2e57f00be2e9bac42a396468f3c3122b;e1d4239cb97faa4d8e72a8236b460b47	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5949405/SRR5949405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5949405/SRR5949405_2.fastq.gz	C3012C2_MTX
SRR5949406	PRJNA398089	SAMN07526512	SRX3108206	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	9877786	1803803568	SUB2966925	Illumina HiSeq 2000 sequencing: CSM5MCZB stool MTX	351386427;455895501	f153fad6f737cb0309cc72a9c44b54c4;eecc3db06aebad9859255abc8c930492	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5949406/SRR5949406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5949406/SRR5949406_2.fastq.gz	C3004C10_MTX
SRR6180653	PRJNA398089	SAMN07793779	SRX3291172	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	2219455	350673890		Illumina HiSeq 2000 sequencing: Stool sample M2048C5 MVX	139727868;139369282	abee3d0292fc9f9d506240dda5cd6762;a3df127854f7572a517b64ccce1c1669	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180653/SRR6180653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180653/SRR6180653_2.fastq.gz	M2048C5_MVX
SRR6180655	PRJNA398089	SAMN07793777	SRX3291170	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	1526436	241176888		Illumina HiSeq 2000 sequencing: Stool sample M2042C13 MVX	95517968;96700280	d41240d085eec2f159ff951b9a241534;0fd72b44b58b7b77f6a5a6d54f50b3e1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180655/SRR6180655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180655/SRR6180655_2.fastq.gz	M2042C13_MVX
SRR5949409	PRJNA398089	SAMN07526509	SRX3108203	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	3449736	622541283	SUB2966925	Illumina HiSeq 2000 sequencing: HSM6XRT8 stool MTX	122051581;176818694	7af39a53f1d9f85c8cd97e8e50f63b70;e397b7a0535860155f3f0808162afe4a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5949409/SRR5949409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5949409/SRR5949409_2.fastq.gz	H4008C7_MTX
SRR5949415	PRJNA398089	SAMN07526624	SRX3108197	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	19011874	3467140025	SUB2966925	Illumina HiSeq 2000 sequencing: HSM67VHB stool MTX	569100385;767061233	f18a23b85d824bcc170da4af672d6dd4;2c5355b1dd06f6f67cf71d75f8ca01d8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5949415/SRR5949415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5949415/SRR5949415_2.fastq.gz	H4023C5_MTX
SRR6180659	PRJNA398089	SAMN07794050	SRX3291165	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	1362916	215340728		Illumina HiSeq 2000 sequencing: Stool sample P6010C18 MVX	74584203;75768964	29a6bb26d5b9f6dd65e8e07139112316;73a6f61d53df064600a306ec9cc18fce	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180659/SRR6180659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180659/SRR6180659_2.fastq.gz	P6010C18_MVX
SRR6180660	PRJNA398089	SAMN07794047	SRX3291168	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	359610	56818380		Illumina HiSeq 2000 sequencing: Stool sample H4027C14 MVX	23095916;22814982	6fab84865426d83c14390c2b2851167a;8737f23f93cbadc5bc2be9b946ed4b24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180660/SRR6180660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180660/SRR6180660_2.fastq.gz	H4027C14_MVX
SRR5949420	PRJNA398089	SAMN07526621	SRX3108192	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	2665501	478268274	SUB2966925	Illumina HiSeq 2000 sequencing: CSM79HH4 stool MTX	106640722;148640755	52b8d9bcc1c2322501e8e67809ccd62f;db0329ae7056e13bcbff8fab950fc075	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5949420/SRR5949420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5949420/SRR5949420_2.fastq.gz	H4008C14_MTX
SRR5949426	PRJNA398089	SAMN07526924	SRX3108186	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	3530630	647045072	SUB2966925	Illumina HiSeq 2000 sequencing: HSM7J4NO stool MTX	123298711;157470082	53f724dceb26989b9dd2e0a21f449ce4;bda0e16948a1570af57e73b002daae31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5949426/SRR5949426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5949426/SRR5949426_2.fastq.gz	M2072C10_MTX
SRR6180661	PRJNA398089	SAMN07794051	SRX3291164	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	14956	2363048		Illumina HiSeq 2000 sequencing: Stool sample M2041C24 MVX	903772;891639	dce259de6c6e86d6f3ae7490bbb5f64b;cbf379203f19f9d06a2019afb7ba3145	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180661/SRR6180661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180661/SRR6180661_2.fastq.gz	M2041C24_MVX
SRR5949437	PRJNA398089	SAMN07526759	SRX3108175	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	2146265	393883040	SUB2966925	Illumina HiSeq 2000 sequencing: PSM7J1AM stool MTX	71850836;93214480	d26894a1d2b3a6c9a61ad9337bacc886;6013ec37993f88bd0582651f929a49a9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5949437/SRR5949437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5949437/SRR5949437_2.fastq.gz	C3013C16_MTX
SRR5949443	PRJNA398089	SAMN07526765	SRX3108169	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	5835020	1060769437	SUB2966925	Illumina HiSeq 2000 sequencing: CSM79HR2 stool MTX	232533163;331416811	c6f63913318664abfc0ddfef7e6d939b;9a22d0589930482a1d90d848a57a9066	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5949443/SRR5949443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5949443/SRR5949443_2.fastq.gz	M2041C17_MTX
SRR6180669	PRJNA398089	SAMN07793659	SRX3291156	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	1908928	301610624		Illumina HiSeq 2000 sequencing: Stool sample C3004C11 MVX	136637206;136655595	5fd9be3fc486fa5d02a6d3d63de05aaf;c559688c4f2b1f41665d85f1b9181fdf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180669/SRR6180669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180669/SRR6180669_2.fastq.gz	C3004C11_MVX
SRR6180679	PRJNA398089	SAMN07793970	SRX3291146	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	1657193	261836494		Illumina HiSeq 2000 sequencing: Stool sample M2072C6 MVX	107124070;107037669	bd394d2f59dbd179bfac3371c602e2c2;ea5162e7c0c4aaa914ef3142bcb6dfb6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180679/SRR6180679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180679/SRR6180679_2.fastq.gz	M2072C6_MVX
SRR5949445	PRJNA398089	SAMN07526722	SRX3108167	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	887674	76838695	SUB2966925	Illumina HiSeq 2000 sequencing: HSM7CYYH stool MTX	27378541	2d16fb21582e8e31771cda076b733996	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5949445/SRR5949445.fastq.gz	H4030C2_MTX
SRR5949452	PRJNA398089	SAMN07526723	SRX3108160	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	4253719	761404676	SUB2966925	Illumina HiSeq 2000 sequencing: HSM7CYXI stool MTX	163887542;225005402	c81cf4673ef50d04a3071aaf224d7ea0;af326b898dafc0ac529e01f866bd330e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5949452/SRR5949452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5949452/SRR5949452_2.fastq.gz	H4018C14_MTX
SRR6180681	PRJNA398089	SAMN07793971	SRX3291143	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	706614	111645012		Illumina HiSeq 2000 sequencing: Stool sample H4017C20 MVX	43671693;42485217	be53a96e26e79e9b3ac0f604cb4b9d7b;985bf3916f54748ccee83f37b423661b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180681/SRR6180681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180681/SRR6180681_2.fastq.gz	H4017C20_MVX
SRR5949453	PRJNA398089	SAMN07526738	SRX3108159	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	10227272	1845852821	SUB2966925	Illumina HiSeq 2000 sequencing: PSM7J19N stool MTX	278228459;374204809	965583c7c2070f682e5f28e48e72c3e5;ccad09a14a3cf142edd111304ded9841	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5949453/SRR5949453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5949453/SRR5949453_2.fastq.gz	H4020C13_MTX
SRR5949456	PRJNA398089	SAMN07526949	SRX3108156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	3904383	718477943	SUB2966925	Illumina HiSeq 2000 sequencing: MSM9VZF1 stool MTX	148360654;188277847	452898bb57128386599dc03c28ac9b7b;7b02ed09443d601407bdfe542485cffb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5949456/SRR5949456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5949456/SRR5949456_2.fastq.gz	H4032C13_MTX
SRR5949458	PRJNA398089	SAMN07526951	SRX3108154	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	9558593	1738122217	SUB2966925	Illumina HiSeq 2000 sequencing: MSM9VZMO stool MTX	381407760;532101366	c44dc76542ca73225bb7d1cbdfb4d856;333d379356fb91fbd5955880ddf6e1fe	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5949458/SRR5949458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5949458/SRR5949458_2.fastq.gz	C3030C15_MTX
SRR6180684	PRJNA398089	SAMN07793972	SRX3291144	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	1769432	279570256		Illumina HiSeq 2000 sequencing: Stool sample H4019C18 MVX	95448166;94620573	975f8031766c1592800d9829734a2dd4;d6c77631a5b6cb8c2c796f53d30b22bf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180684/SRR6180684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180684/SRR6180684_2.fastq.gz	H4019C18_MVX
SRR6180686	PRJNA398089	SAMN07793975	SRX3291139	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	663030	104758740		Illumina HiSeq 2000 sequencing: Stool sample C3016C19 MVX	37559585;37801471	f06e7b250c43b9a660e055587d58dc54;7aba2d74076f6027ff455bc17d31c35d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180686/SRR6180686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180686/SRR6180686_2.fastq.gz	C3016C19_MVX
SRR5949464	PRJNA398089	SAMN07526472	SRX3108148	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	5531005	999251124	SUB2966925	Illumina HiSeq 2000 sequencing: CSM5MCXH stool MTX	196723687;293543621	1439f9bfd98c97744e7064aa3e546738;9bf1f5af3e57d518b009c7679b8ecb92	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5949464/SRR5949464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5949464/SRR5949464_2.fastq.gz	H4006C6_MTX
SRR6180689	PRJNA398089	SAMN07793872	SRX3291135	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	1144420	180818360		Illumina HiSeq 2000 sequencing: Stool sample M2039C18 MVX	63953554;61871826	c69c9cb106a095c34ed9e114a192e3ec;f0529195c0d8d4aac4c94258ab736ce3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180689/SRR6180689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180689/SRR6180689_2.fastq.gz	M2039C18_MVX
SRR5949466	PRJNA398089	SAMN07526470	SRX3108146	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	3059572	550075378	SUB2966925	Illumina HiSeq 2000 sequencing: MSM5LLDC stool MTX	128702738;173579745	f839bd49fc3a3acf1a2432d56ab8ce70;11ee649fe27724481962e9c71568bf5b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5949466/SRR5949466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5949466/SRR5949466_2.fastq.gz	M2021C10_MTX
SRR6180692	PRJNA398089	SAMN07793871	SRX3291136	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	1999096	315857168		Illumina HiSeq 2000 sequencing: Stool sample H4006C22 MVX	111890654;108762464	b54eeabcf911aa7ea97da7bc4b48a4f6;de5c5839eb534367e0a0981ef05e7ac3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180692/SRR6180692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180692/SRR6180692_2.fastq.gz	H4006C22_MVX
SRR5949469	PRJNA398089	SAMN07526475	SRX3108143	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	11758920	2141454724	SUB2966925	Illumina HiSeq 2000 sequencing: CSM5MCY4 stool MTX	339274602;438691421	6c3d90bfc0454413faf8cf17209bae8c;6f885bcb5b55edc9dfa937c0c56b026b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5949469/SRR5949469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5949469/SRR5949469_2.fastq.gz	M2025C8_MTX
SRR5949470	PRJNA398089	SAMN07526474	SRX3108142	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	8564297	1527799004	SUB2966925	Illumina HiSeq 2000 sequencing: MSM6J2J3 stool MTX	277333164;419040428	06b61ec47e7e7dbd0a643bf836ffb50d;63545dc5a4c0be85b3b02725c4c3b8d5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5949470/SRR5949470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5949470/SRR5949470_2.fastq.gz	M2014C14_MTX
SRR6180703	PRJNA398089	SAMN07793616	SRX3291122	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	524239	82829762		Illumina HiSeq 2000 sequencing: Stool sample E5009C2 MVX	38475550;37823346	fd32a881dd73abc684f4a1e3eb7a7d43;15074bb129c38c2e0967ebdb6f2f34ab	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180703/SRR6180703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180703/SRR6180703_2.fastq.gz	E5009C2_MVX
SRR5949472	PRJNA398089	SAMN07526478	SRX3108140	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	15198539	2795657884	SUB2966925	Illumina HiSeq 2000 sequencing: HSM5MD62 stool MTX	497388946;665937362	c5988c05892d8e6fa18829f82054938f;745c0bb5a28157bc0bef6f8057146ad0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5949472/SRR5949472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5949472/SRR5949472_2.fastq.gz	M2027C7_MTX
SRR6180709	PRJNA398089	SAMN07793884	SRX3291423	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	740699	117030442		Illumina HiSeq 2000 sequencing: Stool sample H4004C24 MVX	43783312;43362877	a3e5b4151215d90d8173f926119c40f8;a6c18213afcba11304fb713f219132a5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180709/SRR6180709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180709/SRR6180709_2.fastq.gz	H4004C24_MVX
SRR5949473	PRJNA398089	SAMN07526477	SRX3108139	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	14200292	2622589703	SUB2966925	Illumina HiSeq 2000 sequencing: MSM5LLHC stool MTX	556333831;684323093	00320d92c6ccae49fdbe23c8892f9a75;5295773339a0a392310b003936fcaba7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5949473/SRR5949473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5949473/SRR5949473_2.fastq.gz	C3010C2_MTX
SRR6180713	PRJNA398089	SAMN07793877	SRX3291420	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	1351436	213526888		Illumina HiSeq 2000 sequencing: Stool sample E5009C18 MVX	80215130;81566662	918bb2b17a1ee20b41349259b6586127;1d2ec62fae1fbac10d96efa494c30615	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180713/SRR6180713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180713/SRR6180713_2.fastq.gz	E5009C18_MVX
SRR5949474	PRJNA398089	SAMN07526587	SRX3108138	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	3936221	712759155	SUB2966925	Illumina HiSeq 2000 sequencing: HSM6XRRB stool MTX	156764687;217449615	4e584c579019975851b8ba5cec6521f2;8f8321b45f3a5e03d6030ebc3f8e0af8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5949474/SRR5949474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5949474/SRR5949474_2.fastq.gz	H4006C14_MTX
SRR5949475	PRJNA398089	SAMN07526588	SRX3108137	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	1428703	258660407	SUB2966925	Illumina HiSeq 2000 sequencing: CSM67UEA stool MTX	48120020;71978949	0430a51329ac378d1e101b248ebd76d0;2919e18233ddd2b633488920c731bfdd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5949475/SRR5949475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5949475/SRR5949475_2.fastq.gz	H4019C5_MTX
SRR6180714	PRJNA398089	SAMN07793880	SRX3291419	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	699907	110585306		Illumina HiSeq 2000 sequencing: Stool sample P6017C4 MVX	43487961;43702669	bb7b2f8d12dae726241b2e7afd3c4f12;0f1ba644a2a27adb458cbc62187cea75	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180714/SRR6180714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180714/SRR6180714_2.fastq.gz	P6017C4_MVX
SRR5949477	PRJNA398089	SAMN07526579	SRX3108135	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	3866334	710470805	SUB2966925	Illumina HiSeq 2000 sequencing: HSM6XRRJ stool MTX	145474959;186162130	d80ee54f981b7583fffabf9368b2b2d8;328c5c4663b3e51dc230039f1b21efbf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5949477/SRR5949477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5949477/SRR5949477_2.fastq.gz	C3010C9_MTX
SRR5949479	PRJNA398089	SAMN07526581	SRX3108133	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	2901261	518295197	SUB2966925	Illumina HiSeq 2000 sequencing: HSM6XRRV stool MTX	103070775;145820970	b122e68e35109b35abc2604353264a7e;d7a95c30a8c1c9ffdabf0e634eba954d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5949479/SRR5949479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5949479/SRR5949479_2.fastq.gz	H4006C13_MTX
SRR6180715	PRJNA398089	SAMN07793879	SRX3291418	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	8103	1280274		Illumina HiSeq 2000 sequencing: Stool sample C3031C2 MVX	584621;573067	beecc9c8ebb8222b01db7c473c333e29;90c834369e85f2e3a0738753f7f13ef9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180715/SRR6180715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180715/SRR6180715_2.fastq.gz	C3031C2_MVX
SRR5949482	PRJNA398089	SAMN07526584	SRX3108130	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	8993666	1656640660	SUB2966925	Illumina HiSeq 2000 sequencing: CSM67UDN stool MTX	337658230;416717946	424f164c0416d0489e1c6e704d285fe1;96c3b11884f5b9ffddb0a3cdefc26547	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5949482/SRR5949482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5949482/SRR5949482_2.fastq.gz	H4023C2_MTX
SRR5949487	PRJNA398089	SAMN07526501	SRX3108125	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	8986826	1637080542	SUB2966925	Illumina HiSeq 2000 sequencing: HSM5MD5P stool MTX	307145043;379976548	879e0b44882edef14675b0fc37961da3;bc7f6ee12610b95decf639dc178bbe7b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5949487/SRR5949487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5949487/SRR5949487_2.fastq.gz	H4015C3_MTX
